game_id,created_by,home_team_id,away_team_id,home_score,away_score
889,,10,0,2,4
890,,10,0,2,0
919,,11,0,3,1
920,,11,0,9,1
921,,11,0,4,10
922,,11,0,6,1
923,,11,0,1,5
941,,11,0,2,9
942,,11,0,7,6
943,,11,0,4,6
944,,11,0,2,4
1033,,12,0,5,3
1034,,12,0,10,11
1035,,12,0,0,9
1036,,12,0,4,5
1055,,13,0,3,4
1056,,13,0,1,4
1057,,13,0,3,6
1058,,13,0,3,1
1072,,13,0,2,4
1073,,13,0,7,9
1074,,13,0,6,0
1124,,13,0,3,4
1125,,13,0,7,8
1126,,13,0,4,1
1195,,14,0,4,0
1196,,14,0,3,6
1197,,14,0,4,1
1347,,16,0,4,8
1348,,16,0,1,9
1349,,16,0,6,5
1647,,20,0,2,5
1648,,20,0,7,5
1736,,21,0,4,3
1737,,21,0,5,4
1971,,24,0,1,6
1972,,24,0,5,4
1973,,24,0,9,0
130,,1,25,11,3
131,,1,25,6,5
132,,1,25,5,0
417,,5,25,4,3
418,,5,25,5,0
802,,9,25,3,0
803,,9,25,2,3
1009,,12,25,2,8
1010,,12,25,9,8
1011,,12,25,2,6
1272,,15,25,9,7
1273,,15,25,2,3
1274,,15,25,4,3
1275,,15,25,10,5
1326,,16,25,4,1
1327,,16,25,5,2
1328,,16,25,8,2
1329,,16,25,0,8
1383,,17,25,4,2
1384,,17,25,9,6
1385,,17,25,0,8
1386,,17,25,3,2
1392,,17,25,9,5
1393,,17,25,5,1
1394,,17,25,6,5
1427,,17,25,5,6
1428,,17,25,0,6
1466,,18,25,10,4
1467,,18,25,3,2
1468,,18,25,7,2
1499,,18,25,1,4
1500,,18,25,2,4
1526,,18,25,4,1
1527,,18,25,3,2
1528,,18,25,6,8
1529,,18,25,3,5
1587,,19,25,5,1
1588,,19,25,6,9
1589,,19,25,7,2
1640,,20,25,10,3
1641,,20,25,5,3
1642,,20,25,6,2
1738,,21,25,3,5
1739,,21,25,2,1
1740,,21,25,5,4
1741,,21,25,5,7
1786,,22,25,2,1
1787,,22,25,0,4
1788,,22,25,2,10
1819,,22,25,3,2
1820,,22,25,0,1
1821,,22,25,0,4
1840,,22,25,3,7
1841,,22,25,4,2
1842,,22,25,3,5
1935,,23,25,5,3
1936,,23,25,2,18
1937,,23,25,3,2
1938,,23,25,3,5
2010,,24,25,4,8
2011,,24,25,1,0
2012,,24,25,5,6
2126,,26,25,4,10
2127,,26,25,1,6
2128,,26,25,3,6
2243,,27,25,4,1
2244,,27,25,5,4
2245,,27,25,5,9
2268,,28,25,3,6
2269,,28,25,6,0
2270,,28,25,10,11
2298,,28,25,2,6
2299,,28,25,4,6
2300,,28,25,4,1
2301,,28,25,4,3
2346,,28,25,6,3
2347,,28,25,0,7
2348,,28,25,3,7
2387,,29,25,3,2
2388,,29,25,7,4
2389,,29,25,1,5
187,,2,18,6,3
188,,2,18,3,0
336,,4,18,3,0
337,,4,18,3,0
773,,9,18,3,10
774,,9,18,13,0
775,,9,18,2,7
1153,,14,18,1,3
1154,,14,18,9,2
1155,,14,18,3,1
1245,,15,18,2,1
1246,,15,18,4,3
1247,,15,18,4,3
1296,,16,18,10,5
1297,,16,18,10,8
1298,,16,18,4,1
1299,,16,18,2,4
1415,,17,18,5,4
1416,,17,18,4,8
1417,,17,18,6,3
1443,,17,18,12,4
1444,,17,18,7,0
1445,,17,18,7,5
1455,,17,18,5,3
1456,,17,18,3,8
1457,,17,18,4,6
1549,,19,18,3,1
1550,,19,18,9,2
1551,,19,18,3,6
1620,,20,18,13,1
1621,,20,18,12,9
1622,,20,18,1,8
1623,,20,18,1,0
1749,,21,18,7,9
1750,,21,18,1,0
1751,,21,18,3,10
1793,,22,18,4,3
1794,,22,18,7,0
1795,,22,18,2,8
1828,,22,18,2,1
1829,,22,18,2,0
1830,,22,18,3,13
1845,,22,18,7,1
1846,,22,18,4,16
1847,,22,18,12,6
1916,,23,18,7,5
1917,,23,18,5,6
1918,,23,18,4,3
2006,,24,18,0,5
2007,,24,18,0,6
2008,,24,18,10,0
2009,,24,18,3,7
2040,,25,18,4,3
2041,,25,18,2,1
2042,,25,18,5,4
2043,,25,18,7,1
2081,,25,18,2,10
2082,,25,18,3,1
2083,,25,18,7,11
2100,,25,18,3,6
2101,,25,18,2,3
2102,,25,18,10,6
2110,,26,18,0,1
2111,,26,18,1,2
2112,,26,18,1,4
2220,,27,18,2,3
2221,,27,18,5,1
2222,,27,18,1,6
2295,,28,18,8,14
2296,,28,18,3,2
2297,,28,18,2,1
2315,,28,18,4,3
2316,,28,18,0,1
2341,,28,18,1,3
2342,,28,18,10,4
2343,,28,18,2,1
2344,,28,18,1,5
2345,,28,18,4,1
2412,,29,18,4,5
2413,,29,18,3,2
2414,,29,18,2,15
192,,2,28,5,6
193,,2,28,3,0
194,,2,28,2,4
581,,7,28,4,6
582,,7,28,2,1
1003,,12,28,4,1
1004,,12,28,2,6
1005,,12,28,5,2
1183,,14,28,4,2
1184,,14,28,1,3
1276,,15,28,11,9
1277,,15,28,6,8
1278,,15,28,0,2
1337,,16,28,2,12
1338,,16,28,6,7
1339,,16,28,5,4
1340,,16,28,5,6
1403,,17,28,2,5
1404,,17,28,7,2
1405,,17,28,7,2
1406,,17,28,3,6
1407,,17,28,4,2
1438,,17,28,1,4
1439,,17,28,0,2
1440,,17,28,6,4
1441,,17,28,5,1
1442,,17,28,3,1
1460,,18,28,5,4
1461,,18,28,10,3
1462,,18,28,5,3
1504,,18,28,0,4
1505,,18,28,1,2
1506,,18,28,4,7
1520,,18,28,2,8
1521,,18,28,3,2
1522,,18,28,4,0
1596,,19,28,3,4
1597,,19,28,1,2
1598,,19,28,2,3
1692,,20,28,2,6
1693,,20,28,1,0
1694,,20,28,2,0
1705,,21,28,8,5
1706,,21,28,4,7
1707,,21,28,1,3
1782,,22,28,3,6
1783,,22,28,15,10
1784,,22,28,5,2
1785,,22,28,0,1
1809,,22,28,8,9
1810,,22,28,10,3
1811,,22,28,9,10
1812,,22,28,5,9
1854,,22,28,5,3
1855,,22,28,5,3
1880,,23,28,3,2
1881,,23,28,7,6
1882,,23,28,0,12
1883,,23,28,2,1
1983,,24,28,5,3
1984,,24,28,13,0
1985,,24,28,0,4
2044,,25,28,3,7
2045,,25,28,6,9
2046,,25,28,1,0
2093,,25,28,4,0
2094,,25,28,1,4
2095,,25,28,10,4
2103,,25,28,2,5
2104,,25,28,3,2
2105,,25,28,5,4
2175,,26,28,7,6
2176,,26,28,3,4
2177,,26,28,5,8
2198,,27,28,10,3
2199,,27,28,2,7
2200,,27,28,1,9
2201,,27,28,0,11
2400,,29,28,3,0
2401,,29,28,4,2
2402,,29,28,8,0
215,,2,16,2,3
216,,2,16,2,3
876,,10,16,5,4
877,,10,16,8,6
957,,11,16,10,4
958,,11,16,0,2
959,,11,16,3,5
1063,,13,16,3,6
1064,,13,16,5,3
1065,,13,16,3,5
1242,,15,16,8,3
1243,,15,16,5,6
1244,,15,16,12,2
1412,,17,16,6,3
1413,,17,16,1,4
1414,,17,16,4,7
1493,,18,16,2,6
1494,,18,16,2,7
1495,,18,16,1,4
1567,,19,16,4,1
1568,,19,16,3,7
1569,,19,16,3,2
1570,,19,16,3,6
1624,,20,16,0,7
1625,,20,16,13,5
1626,,20,16,2,3
1720,,21,16,13,1
1721,,21,16,3,4
1722,,21,16,3,0
1752,,21,16,1,2
1753,,21,16,3,8
1754,,21,16,2,3
1755,,21,16,5,1
1779,,21,16,2,1
1780,,21,16,2,7
1781,,21,16,5,4
1796,,22,16,4,1
1797,,22,16,1,10
1798,,22,16,2,1
1873,,23,16,3,7
1874,,23,16,9,8
1875,,23,16,2,7
1876,,23,16,0,2
1911,,23,16,8,9
1912,,23,16,3,8
1913,,23,16,13,7
1914,,23,16,4,13
1915,,23,16,2,3
1980,,24,16,8,4
1981,,24,16,2,1
1982,,24,16,8,1
1992,,24,16,9,4
1993,,24,16,1,7
1994,,24,16,3,4
2021,,24,16,6,5
2022,,24,16,4,1
2023,,24,16,5,4
2024,,24,16,9,6
2084,,25,16,2,4
2085,,25,16,6,12
2086,,25,16,3,9
2106,,26,16,0,7
2107,,26,16,3,2
2108,,26,16,0,4
2109,,26,16,1,6
2256,,27,16,3,5
2257,,27,16,5,1
2258,,27,16,2,4
2329,,28,16,2,5
2330,,28,16,6,4
2331,,28,16,4,2
2379,,29,16,3,1
2380,,29,16,1,3
2381,,29,16,3,10
2396,,29,16,1,3
2397,,29,16,3,2
2398,,29,16,2,5
2399,,29,16,1,2
2423,,29,16,6,3
2424,,29,16,1,10
2425,,29,16,9,2
304,,3,15,3,1
305,,3,15,9,1
306,,3,15,1,4
368,,4,15,0,10
369,,4,15,0,3
370,,4,15,2,1
560,,6,15,6,5
561,,6,15,1,5
632,,7,15,1,8
633,,7,15,4,9
1350,,16,15,1,5
1351,,16,15,2,6
1352,,16,15,4,5
1395,,17,15,1,4
1396,,17,15,2,15
1397,,17,15,1,8
1398,,17,15,6,7
1483,,18,15,4,2
1484,,18,15,1,0
1485,,18,15,5,3
1486,,18,15,5,2
1580,,19,15,2,6
1581,,19,15,7,3
1582,,19,15,3,9
1599,,19,15,4,0
1600,,19,15,8,3
1601,,19,15,5,7
1610,,19,15,7,3
1611,,19,15,3,7
1612,,19,15,2,1
1636,,20,15,4,9
1637,,20,15,6,4
1638,,20,15,5,6
1639,,20,15,16,5
1687,,20,15,2,6
1688,,20,15,0,8
1689,,20,15,2,7
1690,,20,15,0,6
1691,,20,15,2,5
1711,,21,15,0,6
1712,,21,15,4,2
1713,,21,15,3,0
1860,,22,15,3,1
1861,,22,15,4,0
1862,,22,15,4,3
1863,,23,15,5,6
1864,,23,15,6,3
1865,,23,15,4,13
1974,,24,15,6,8
1975,,24,15,2,1
1976,,24,15,12,1
2050,,25,15,5,6
2051,,25,15,6,11
2052,,25,15,3,4
2136,,26,15,4,0
2137,,26,15,6,1
2138,,26,15,7,8
2149,,26,15,7,2
2150,,26,15,2,1
2151,,26,15,7,6
2169,,26,15,5,1
2170,,26,15,1,0
2171,,26,15,5,3
2228,,27,15,8,1
2229,,27,15,2,8
2230,,27,15,5,2
2246,,27,15,10,5
2247,,27,15,5,3
2248,,27,15,5,6
2249,,27,15,3,5
2265,,27,15,3,9
2266,,27,15,6,2
2267,,27,15,4,1
2275,,28,15,10,4
2276,,28,15,1,3
2277,,28,15,2,4
2278,,28,15,2,3
2353,,29,15,2,1
2354,,29,15,6,4
2355,,29,15,3,4
2356,,29,15,5,2
313,,3,19,1,3
314,,3,19,1,9
414,,5,19,4,6
415,,5,19,4,2
416,,5,19,2,3
686,,8,19,5,3
687,,8,19,2,4
688,,8,19,1,5
1053,,13,19,2,4
1054,,13,19,0,3
1227,,15,19,8,2
1228,,15,19,4,7
1229,,15,19,1,2
1259,,15,19,4,3
1260,,15,19,5,4
1261,,15,19,4,2
1262,,15,19,3,4
1269,,15,19,1,13
1270,,15,19,3,2
1271,,15,19,2,1
1362,,16,19,11,3
1363,,16,19,3,6
1364,,16,19,1,7
1449,,17,19,1,2
1450,,17,19,1,2
1451,,17,19,3,8
1523,,18,19,0,5
1524,,18,19,2,5
1525,,18,19,7,2
1656,,20,19,8,5
1657,,20,19,4,3
1658,,20,19,10,2
1695,,20,19,2,3
1696,,20,19,4,3
1697,,20,19,5,3
1698,,20,19,2,3
1699,,20,19,6,4
1700,,20,19,8,0
1730,,21,19,4,2
1731,,21,19,0,4
1732,,21,19,2,1
1822,,22,19,4,1
1823,,22,19,1,2
1824,,22,19,6,4
1825,,22,19,1,2
1922,,23,19,2,3
1923,,23,19,5,1
1924,,23,19,2,7
1925,,23,19,2,4
1953,,24,19,5,3
1954,,24,19,7,5
1955,,24,19,9,8
1956,,24,19,7,1
2047,,25,19,3,4
2048,,25,19,2,1
2049,,25,19,4,2
2132,,26,19,3,5
2133,,26,19,0,3
2134,,26,19,5,3
2135,,26,19,1,2
2155,,26,19,5,4
2156,,26,19,8,7
2157,,26,19,2,1
2158,,26,19,4,3
2159,,26,19,3,2
2202,,27,19,11,4
2203,,27,19,0,4
2204,,27,19,3,2
2211,,27,19,11,18
2212,,27,19,5,0
2213,,27,19,2,3
2262,,27,19,3,6
2263,,27,19,5,2
2264,,27,19,2,10
2326,,28,19,3,8
2327,,28,19,2,0
2328,,28,19,2,4
2372,,29,19,1,2
2373,,29,19,4,3
2374,,29,19,5,7
2375,,29,19,1,8
324,,4,27,7,5
325,,4,27,9,5
326,,4,27,5,6
467,,5,27,1,4
468,,5,27,7,15
712,,8,27,7,1
713,,8,27,5,6
714,,8,27,13,5
861,,10,27,11,5
862,,10,27,3,7
1256,,15,27,5,2
1257,,15,27,6,5
1258,,15,27,9,2
1266,,15,27,1,0
1267,,15,27,6,5
1268,,15,27,8,0
1293,,15,27,8,4
1294,,15,27,3,1
1295,,15,27,7,3
1330,,16,27,8,5
1331,,16,27,3,2
1332,,16,27,2,3
1333,,16,27,0,4
1446,,17,27,4,3
1447,,17,27,7,3
1448,,17,27,4,2
1476,,18,27,6,7
1477,,18,27,0,13
1478,,18,27,7,8
1558,,19,27,3,0
1559,,19,27,8,7
1560,,19,27,9,1
1602,,19,27,8,5
1603,,19,27,6,2
1604,,19,27,11,5
1613,,19,27,1,7
1614,,19,27,8,0
1615,,19,27,6,4
1616,,19,27,0,3
1630,,20,27,3,0
1631,,20,27,6,3
1663,,20,27,4,8
1664,,20,27,8,3
1665,,20,27,4,5
1666,,20,27,4,3
1684,,20,27,7,5
1685,,20,27,3,8
1686,,20,27,3,10
1723,,21,27,0,4
1724,,21,27,6,1
1725,,21,27,5,4
1726,,21,27,2,6
1789,,22,27,2,3
1843,,22,27,4,2
1844,,22,27,11,1
1866,,23,27,3,1
1867,,23,27,8,3
1868,,23,27,6,10
1869,,23,27,3,4
1968,,24,27,5,2
1969,,24,27,9,1
1970,,24,27,4,3
2055,,25,27,13,10
2056,,25,27,6,3
2057,,25,27,2,8
2145,,26,27,5,2
2146,,26,27,3,2
2147,,26,27,0,11
2148,,26,27,3,12
2160,,26,27,5,0
2161,,26,27,3,4
2162,,26,27,6,3
2184,,26,27,7,3
2185,,26,27,3,4
2186,,26,27,0,3
2283,,28,27,7,8
2284,,28,27,3,8
2285,,28,27,3,6
2357,,29,27,4,8
2358,,29,27,13,3
2359,,29,27,13,4
330,,4,26,7,3
331,,4,26,3,2
454,,5,26,5,7
455,,5,26,7,1
456,,5,26,10,1
634,,7,26,5,3
635,,7,26,3,16
636,,7,26,7,3
960,,11,26,7,8
961,,11,26,1,0
1215,,15,26,5,3
1216,,15,26,5,7
1217,,15,26,3,0
1218,,15,26,3,8
1254,,15,26,4,3
1255,,15,26,3,8
1289,,15,26,5,6
1290,,15,26,1,5
1291,,15,26,3,4
1292,,15,26,6,1
1314,,16,26,1,7
1315,,16,26,10,6
1316,,16,26,5,4
1408,,17,26,9,4
1409,,17,26,1,2
1410,,17,26,2,6
1411,,17,26,1,0
1463,,18,26,5,3
1464,,18,26,6,5
1465,,18,26,7,1
1574,,19,26,3,7
1575,,19,26,3,5
1576,,19,26,4,3
1583,,19,26,3,2
1584,,19,26,6,5
1585,,19,26,2,1
1586,,19,26,8,1
1617,,19,26,4,0
1618,,19,26,2,4
1619,,19,26,5,2
1652,,20,26,1,0
1653,,20,26,4,6
1654,,20,26,4,2
1655,,20,26,5,9
1670,,20,26,0,3
1671,,20,26,4,3
1672,,20,26,3,4
1681,,20,26,0,4
1682,,20,26,3,2
1683,,20,26,2,0
1756,,21,26,2,3
1757,,21,26,7,11
1758,,21,26,2,3
1802,,22,26,3,4
1803,,22,26,2,5
1804,,22,26,4,3
1805,,22,26,5,2
1906,,23,26,3,1
1907,,23,26,15,7
1908,,23,26,8,3
1962,,24,26,1,7
1963,,24,26,7,3
1964,,24,26,0,4
2034,,25,26,1,5
2035,,25,26,0,10
2036,,25,26,6,3
2190,,27,26,0,3
2191,,27,26,5,11
2192,,27,26,11,2
2205,,27,26,3,5
2206,,27,26,3,6
2207,,27,26,6,5
2250,,27,26,4,3
2251,,27,26,0,11
2252,,27,26,5,2
2292,,28,26,4,10
2293,,28,26,8,3
2294,,28,26,0,8
2406,,29,26,8,3
2407,,29,26,5,3
2408,,29,26,10,0
565,,6,24,9,6
566,,6,24,12,6
567,,6,24,2,4
904,,11,24,3,2
905,,11,24,6,2
906,,11,24,7,5
1085,,13,24,2,1
1086,,13,24,4,3
1177,,14,24,4,0
1178,,14,24,0,2
1279,,15,24,0,12
1280,,15,24,4,3
1281,,15,24,9,5
1317,,16,24,4,3
1318,,16,24,6,7
1319,,16,24,4,6
1320,,16,24,1,2
1353,,16,24,5,4
1354,,16,24,3,8
1368,,16,24,14,1
1369,,16,24,4,6
1370,,16,24,2,3
1452,,17,24,7,6
1453,,17,24,6,3
1454,,17,24,3,6
1517,,18,24,3,2
1518,,18,24,3,7
1519,,18,24,3,9
1546,,19,24,5,9
1547,,19,24,6,0
1548,,19,24,5,1
1632,,20,24,5,1
1633,,20,24,0,1
1634,,20,24,7,4
1635,,20,24,0,1
1701,,21,24,3,13
1702,,21,24,8,2
1703,,21,24,7,4
1704,,21,24,2,1
1742,,21,24,2,8
1743,,21,24,4,3
1744,,21,24,3,4
1770,,21,24,2,3
1771,,21,24,5,21
1772,,21,24,2,9
1806,,22,24,4,6
1807,,22,24,4,5
1808,,22,24,2,5
1870,,23,24,7,6
1871,,23,24,7,4
1872,,23,24,4,11
1884,,23,24,7,0
1885,,23,24,3,0
1886,,23,24,6,0
1919,,23,24,4,2
1920,,23,24,5,4
1921,,23,24,12,3
2071,,25,24,3,11
2072,,25,24,5,1
2073,,25,24,8,5
2074,,25,24,5,7
2139,,26,24,5,1
2140,,26,24,4,0
2141,,26,24,5,3
2142,,26,24,7,1
2253,,27,24,9,1
2254,,27,24,5,6
2255,,27,24,6,0
2308,,28,24,10,2
2309,,28,24,4,0
2310,,28,24,0,5
2311,,28,24,2,5
2382,,29,24,6,3
2383,,29,24,3,1
2384,,29,24,1,2
2385,,29,24,4,0
2386,,29,24,6,5
2426,,29,24,3,2
2427,,29,24,3,2
2428,,29,24,5,4
2429,,29,24,4,2